"shutdown_id";"words_str";"tags_str"
2131;ульяновск,г,шолмова,ул,д.,0,45,ульяновск,г,минаева,ул,д.,46;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
2132;робеспьера,85,робеспьера,79,81,85,89,101,к.,маркса,38.;Street,Number,Street,Number,Number,Number,Number,Number,Street,Street,Number
2133;д200;Number
2134;ульяновск,г,федерации,ул,д.,28,29,34,50,52,56,59,87,ульяновск,г,хлебный,пер,д.,11,2,3,4,5,6,7,8,9,ульяновск,г,нижнетатарская,ул,д.,10,10/а,11,13,14/а,16,17,19,2,2,а,2,б,20,21,21/б,3а,4,5,6,7,8,9,ульяновск,г,марата,ул,д.,0,1/3,1/3-3,ульяновск,г,минаева,ул,д.,46;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Range,Street,Street,Street,Street,Street,Number
2136;1.2.3.4,пер,благодатный;O,Street,Street
2137;пр.,гая,70,72,74,76;O,Street,Number,Number,Number,Number
2138;пр.,гая,70,72,74,76;O,Street,Number,Number,Number,Number
2139;задвиж,кольцевая,31-39,1,2,3,пер.,благодатный,верх,нижн.,карамзинка;O,Street,Range,Street,Street,Street,Street,Street,Street,O,O
2141;ульяновск,г,робеспьера,ул,д.,128,ульяновск,г,гагарина,ул,д.,3,7,5,ульяновск,г,можайского,ул,д.,21,ульяновск,г,карла,маркса,ул,д.,39;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number
2142;чапаева,48,закрытие,по,письму,чапаева,38-54;Street,Number,O,Street,O,Street,Range
2143;чапаева,48,закрытие,по,письму,чапаева,38-54;Street,Number,O,Street,O,Street,Range
2144;ефремова,145а,ефремова,145,149;Street,Number,Street,Number,Number
2145;отрада,с,мира,ул,д.,4,0,кротовка,с,солнечная,ул,д.,6,8,кротовка,с,красноармейская,ул,д.,14;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2146;ефремова,145а,ефремова,145,149;Street,Number,Street,Number,Number
2147;ульяновск,г,орлова,ул,д.,29,18,ульяновск,г,островского,ул,д.,11,13;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Number
2148;кольцевая,50,варейкиса,20,хрустальная,56,60,62а,62,64,66,аверьянова,3-27,1,2,3,4,пер.,благодатный,котельн,больница,карамзинка,нижняя;Street,Number,Street,Number,Street,Number,Number,Number,Number,Number,Number,Street,Range,Street,Street,Street,Street,Street,Street,Street,O,O,Street
2149;ежедневно,с,09-30,15-30,.ульяновск,г,9,мая,ул,д.,7,9,39,23,25,31,35,3,15,21,27,11,19,5,41,29,37,33,13,1,17,43;O,Street,Range,Range,O,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Street,Number,Number
2150;кузоватовская,9,кузоватовская,9,фруктовая,9,9г;Street,Street,Street,Street,Street,Street,Street
2151;ульяновский,9,ульяновский,9,5,пг;Street,Street,Street,Street,Street,Street
2152;московское,ш.,6а,московское,ш.,6,6а,6г,6е.;Street,O,Street,Street,O,Street,Street,Street,O
2153;московское,ш.,1,пг,московское,ш.,1б,1в,1д.;Street,O,Street,Street,Street,O,Street,Street,O
2154;ульяновск,г,александровская,ул,д.,26,32,37а,60,ульяновск,г,хваткова,ул,д.,0,ульяновск,г,московское,ш,д.,1д,1е,2а,6,пригородный,п,зеленая,ул,д.,0;Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2155;пер.,совхозный,13,ближняя,вырыпаевка;Street,Street,Number,O,Street
2156;д200,воды,ул,варейкиса,1-15;Number,O,Street,Street,Range
2157;ульяновск,г,каравко,пер,д.,10,17,3,4,5,6,8,9,ульяновск,г,комиссара,иванова,пер,д.,3,5,7,улица,ульяновск,г,любови,шевцовой,ул,д.,54,69,70,76,86,ульяновск,г,брюханова,пер,д.,20,1,2;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street
2158;отрадная,8,отраднвя,8,16,хо,ши,мина,13,25;Street,Street,O,Street,Number,Street,Street,Street,Number,Number
2159;моск.,шоссе,5а,моск.,шоссе,5а;O,O,Street,O,O,Street
2160;радищева,175,радищева,173,175,177,179,179а,181;Street,Number,Street,Number,Number,Number,Number,Number,Number
2161;ульяновск,г,рябикова,ул,д.,90;Street,Street,Street,Street,Street,Number
2162;станкостроителей,2а,м.,шоссе,9,к.1,28а,б,32,к.1,38;Street,Street,Street,O,Street,O,Number,Street,Number,O,Number
2163;неверова,14,34,-подготовка,к,переврезке,пэ;Street,Number,Number,O,Street,O,O
2164;московское,ш.,9,московское,ш.,6,8,9,28,32,56.;Street,O,Street,Street,O,Street,Street,Street,Number,Number,Number
2165;отрадная,8,перекладка,/сети,отрадная,8,14,16,хо,ши,мина,13,15.;Street,Street,O,O,Street,Street,Number,Number,Street,Street,Street,Number,Number
2167;ульяновск,г,федерации,ул,д.,28,29,34,ульяновск,г,нижнетатарская,ул,д.,10,10/а,11,13,14/а,16,17,19,2,2,а,2,б,20,21,21/б,3а,4,5,6,7,8,9,ульяновск,г,красногвардейская,ул,д.,2;Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2168;трудовая,4,локомотивная,1-15,строителей,1,2-10,трудовая,4.;Street,Street,Street,Range,Street,Street,Range,Street,Street
2169;алашеева,20,красноярская,42,утечки,ближняя,вырыпаевка.;Street,Number,Street,Number,O,O,O
2171;ульяновск,г,александра,невского,ул,д.,2;Street,Street,Street,Street,Street,Street,Street
2172;ульяновск,г,рябикова,ул,д.,84;Street,Street,Street,Street,Street,Number
2173;красноярская,-,3,пер.,самарский,д,ближняя,вырыпаевка;Street,Street,Street,Street,Street,Street,O,Street
2174;нариманова,85(5,эт.);Street,Number,O
2175;р.,люксембург,34;Street,Street,Number
2176;пер.,новый-16;Street,Number
2177;ульяновск,г,молочный,пер,д.,11,1,12,16,14,0,6,5,4,ульяновск,г,федерации,ул,д.,5,2,6,11,7,9,3,ульяновск,г,карла,маркса,ул,д.,15,13,25,29,21,23,ульяновск,г,марата,ул,д.,25;Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
2178;ульяновск,г,50-летия,влксм,пр-кт,д.,24,26,ульяновск,г,полбина,проезд,д.,26,22,24,ульяновск,г,высотный,проезд,д.,4,6,2,ульяновск,г,полбина,ул,д.,26;Street,Street,Number,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2179;х,с,ул,артема,11.15.17,ул,аблукова,73.79;Street,Street,Street,Street,Number,Street,Street,Number
2180;отрадная,8,14,16,18,хо,ши,мина,13,25;Street,Street,Number,Number,Number,Street,Street,Street,Number,Number
2181;промышленная,84,промышленная,61-91,66-84;Street,Number,Street,Range,Range
2182;ботаническая,70,мостовая;Street,Number,O
2183;луговое,с,пензенская,ул,д.,2,6,а,6,1,4,10,8,7,9,5,3,11,пригородный,п,молодежная,ул,д.,10,27,40,11а,17,19,29(кв.15),3,14,23,13,42,7а,2,36,29,16,21,38,31,20,22,24,25,4/а,7,1а,31гараж,34,4,13(гараж),13кв.15,28,44,8,12(гараж),26,2а,13к,15,18,30,32,9,1б,33,12,2б,5,пригородный,п,садовая,ул,д.,11,7,9,0,17,8,16,5,14,2,6,13,4,18,12,3,15,1,20,10,пригородный,п,садовый,пер,д.,2,4,пригородный,п,новая,ул,д.,9а,10,5,7,7,а,9,25,16,3,19,15,17,1а,24,26-рядом,28,26,3а,4,2,22,36,11,23,13,1,2а,11а,15а,8,21,24/0,34,9,а,14,12,7а,18,20,32,6,пригородный,п,зеленая,ул,д.,13,3,9,15,11,4,12,1,14,5,7,4б,6,8,5а,10,пригородный,п,2,молодежный,пер,д.,11,2а,4,11а,7,9,6,2,5,6а,8,2б,1,3,пригородный,п,фасадная,ул,д.,11,17,15,20,29,16а,7,20а,13,8а,21,12,6я,0,19а,35,10,27,20/69,25,15а,18,23,33,5б,19,31,9,5,пригородный,п,железнодорожная;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,O,Street,Street,Number,Number,Street,Number,Number,Number,Number,Street,Number,Number,Street,Number,Number,Number,Number,Number,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Number,Street,Number,Street,Number,Street,Street,Number,Street,Number,Number,Street,Number,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Street,Number,Number,Number,Street,Number,Number,Number,Number,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Number,Number,Street,Number,Number,Number,Street,Street,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Number,Number,Street,Number,Street,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Street,Number,Number,O,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Street,Street,Street,Street,Street
2184;красноярская,107,ближняя,вырыпаевка.;Street,Number,O,O
2185;орджоникидзе/2,пер.,декабристов,юности,27-79,р.,люксембург,79-103,о.,кошевого,106-134,95-125,п.,морозова,53-77,44-68,бакинская,135-163,112-136,1,2,пер.,декабристов,41-67,40-68.;O,Street,Street,Street,Range,Street,Street,Range,O,Street,Range,Range,O,Street,Range,Range,Street,Range,Range,Street,Street,Street,Street,Range,Range
2186;полбина,44а,полбина,44а;Street,Number,Street,Number
2187;транзитной,трубе,50,лет,влксм,2,4;O,O,Number,Street,Street,Street,Street
2188;ульяновск,г,врача,сурова,пр-кт,д.,1,9,5,ульяновск,г,сурова,ул,д.,1,ульяновск,г,карбышева,ул,д.,14,ульяновск,г,ленинского,комсомола,пр-кт,д.,0,12;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Number
2189;ульяновск,г,врача,сурова,пр-кт,д.,1,5,9,ульяновск,г,карбышева,ул,д.,14,ульяновск,г,сурова,ул,д.,1,ульяновск,г,ленинского,комсомола,пр-кт,д.,12;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2190;ульяновск,г,врача,сурова,пр-кт,д.,1,5,9,ульяновск,г,карбышева,ул,д.,14,ульяновск,г,сурова,ул,д.,1,ульяновск,г,ленинского,комсомола,пр-кт,д.,12;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2191;лихачева,18,18а,20,20а,21-25,(четн,неч.),ростовская,9;Street,Number,Number,Number,Number,Range,Even,Odd,Street,Street
2192;ежедневно,с,08-00,17-00.,ульяновск,г,красногвардейская,ул,д.,1;O,Street,Range,Range,Street,Street,Street,Street,Street,Street
2193;ульяновск,г,кузоватовская,ул,д.,25,29,0,35,31,ульяновск,г,ефремова,ул,д.,58;Street,Street,Street,Street,Street,Number,Number,Street,Number,Number,Street,Street,Street,Street,Street,Number
2194;ульяновск,г,кузоватовская,ул,д.,29,43,35,0,31,25,ульяновск,г,ефремова,ул,д.,58;Street,Street,Street,Street,Street,Number,Number,Number,Street,Number,Number,Street,Street,Street,Street,Street,Number
2195;ульяновск,г,стасова,ул,д.,32,ульяновск,г,рябикова,ул,д.,19,15,17,11,ульяновск,г,севастопольская,ул,д.,10,14,ульяновск,г,богдана,хмельницкого,ул,д.,27,33,29,31;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number
2196;ульяновск,г,полбина,ул,д.,1,ульяновск,г,50-летия,влксм,пр-кт,д.,22,17,ульяновск,г,полбина,проезд,д.,1;Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street
2197;ульяновск,г,50-летия,влксм,пр-кт,д.,22,17,ульяновск,г,полбина,проезд,д.,1,ульяновск,г,полбина,ул,д.,1;Street,Street,Number,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street
2198;ульяновск,г,рябикова,ул,д.,10,ульяновск,г,стасова,ул,д.,24,18,22,16,20,ульяновск,г,богдана,хмельницкого,ул,д.,19;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number
2199;задвиж,ул.,декабристов,3-42,(четн,неч.),3,пер.,з.,космодемьянской,5-64,(чент,неч.),баумана,72-78,(четн.),75-85,(неч.);O,Street,Street,Range,Even,Odd,Street,Street,O,Street,Range,O,Odd,Street,Range,Even,Range,Odd
2200;ульяновск,г,рябикова,ул,д.,0,1,ульяновск,г,доватора,ул,д.,13,9,15,ульяновск,г,автозаводская,ул,д.,56,54,ульяновск,г,сурский,пер,д.,4,6,3;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street
2201;воды,ул,стасова,14а.б.хмельницкого,13.17.19.19а.23;O,Street,Street,Number,Number
2202;проходном,канале,камышинская,12;O,O,Street,Number
2203;льяновск,г,западный,пригород,1-я,ул,д.,29,43,33,46,25,30а,5,31,45,7,17,29а,34,41,41/а,27,53,41/,9,13,22,37,45/а,30/а,19,32,ульяновск,г,западный,пригород,2-я,ул,д.,72,8,24,123,127,16,6,14,30,20,79,125,26,15,23,2,25,27/а,12,9,10,27,1,18,26/а,17,ульяновск,г,новосвияжский,пригород,ул,д.,87,91,15,18,93,17,13,29,77,19,99,11/а,27,23,64,68,89,95,75,33,85,101,76,31,97,ульяновск,г,урицкого,ул,д.,15,9,23а,33,92,13,11,23,11а,23б,11б,25,17,ульяновск,г,некрасова,ул,д.,5,58,118,122,16,70,112,116,69,104,106,22,36,37,52,95,33,4,64,65,90,20,3,1,108,81,103,54,73,105,17,21,34,38,76/13,99,13,29,77,86,102,37/а,39,59,6,94,98,114,120,40,57,71,9,110,46,47,101,14,23,42,75,78,93,41,80,83,96,97,100,24,25,28,55,7,92,12,31,10,26,27,45,50,89,91,15,32,56,75/а,66,49,51,68,7к.1,85,11,18,61,74,30/1,48,53,62,79,82,95/а,ульян;Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street
2204;заречная,2,ком.,т-ле,заречная,1-9;Street,Street,O,O,Street,Range
2205;ульяновск,г,александровская,ул,д.,0,ульяновск,г,цветной,б-р,д.,0,0/,отрадная,4,5,6,9,ульяновск,г,шолмова,ул,д.,22,37,37/4,37/4,(сев.-зап.жил.д.),39,45/,корп.2,45/1,47,5,ульяновск,г,шигаева,ул,д.,0,ульяновск,г,отрадная,ул,д.,0,0,юго-вост,№3,0,юго-вост,№3,11,13а,2,3,3а,4,5,7,79,79к.2,79к.3,79корп.1,79корп.1,2,3,4,9,9а;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,O,Number,Number,O,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,O,Street,O,O,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street
2206;ульяновск,г,мтс-1,ул,д.,1,12,19,ульяновск,г,академика,павлова,ул,д.,113,97,ульяновск,г,академика,павлова,пер,д.,95к.2,99,ульяновск,г,мтс-2,ул,д.,21,ульяновск,г,д.,0;Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street
2207;ульяновск,г,мтс-1,ул,д.,1,12,19,ульяновск,г,академика,павлова,ул,д.,113,97,ульяновск,г,академика,павлова,пер,д.,95к.2,99,ульяновск,г,мтс-2,ул,д.,21,ульяновск,г,д.,0;Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street
2208;ефремова,27,б.хмельницкого,12,14,16,ефремова,27;Street,Number,O,Number,Number,Number,Street,Number
2209;кузоватовская,32,кузоватовская,32,рябикова,54а,58;Street,Number,Street,Number,Street,Number,Number
2210;луговое,с,молодежная,ул,д.,8,5,7,6,3,2,10,9,12,луговое,с,первомайская,ул,д.,21,29,23,луговое,с,дорожная,ул,д.,7,0,5,1,3,луговое,с,пензенская,ул,д.,3,4,1,7,9,10,6,5,11,2,8,луговое,с,школьная,ул,д.,20,луговое,с,пензенский,пер,д.,1,4,2,5,3,9,7,луговое,с,полевая,ул,д.,1,пригородный,п,д.,4,пригородный,п,набережная,ул,д.,1,8,10,2,12,4,6,пригородный,п,тепличная,ул,д.,5,пригородный,п,набережный,пер,д.,3,9,8,7,пригородный,п,фасадная,ул,д.,35;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
2211;ульяновск,г,центральная,ул,д.,9,ульяновск,г,южная,ул,д.,23а,ульяновск,г,минаева,ул,д.,46,ульяновск,г,нефтяников,проезд,д.,11,ульяновск,г,береговой,2,пер,д.,1,ульяновск,г,гая,пр-кт,д.,0,101,103,105,107,109,ульяновск,г,береговая,1,ул,д.,0,1,11,3,5,6,7,8,9,ульяновск,г,береговая,3,ул,д.,0,1,11,2,2/а,3,4,5,7,ульяновск,г,верхняя,площадка,ул,д.,0,1,3,ульяновск,г,береговая,2,ул,д.,1,10,11,14,2,2/а,4,6,7,8,9,ульяновск,г,карамзинский,сад,с/т,д.,1,уч.,3,участок,ульяновск,г,д.,0;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,O,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,O,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,Street,Street,O,Street,O,Street,Street,Street,Street
2212;ульяновск,г,красина,ул,д.,10/ул.,деева,ульяновск,г,димитровградское,ш,д.,0,26а,ульяновск,г,созидателей,пр-кт,д.,0,ульяновск,г,солнечная,ул,д.,0,1,11,13,15,17,19,21,23,25,27,29,3,31,33,35,37,39,5,7,9,ульяновск,г,тимуровская,ул,д.,1,10,11,12,13,14,16,17/3,18,19,20,21,22,23,24,25,25/а,26,27/4,28,29,30,31,32,33,34,35,36,37,38,39,40,42,44,46,48,5,50,50/а,52,6,7,8,9,ульяновск,г,языкова,ул,д.,1,10,11,12,15,17,18,19,2,20,21,22,23,24,26,27,28,29,3,30,31,32,34,36,38,4,5,6,7,8,9,ульяновск,г,марии,мусоровой,ул,д.,43,45,45/а,47,48,49,50,52/1,52/2,54,56,58,ульяновск,г,одесская,ул,д.,1,1/а,уч.5,11,13,15,15/б,15/,17,19,21,23а,3,5,7,9,9/а,ульяновск,г,победы,ул,д.,2/39,ульяновск,г,деева,ул,д.,0,0/(азс,пов,соз.),0/ул.,брестская,0/ул.одесская,1,11,12,13,14,15,16,17,19,22,23,24,25,27,29,3,31,4,5,6,7,8,9,ульяновск,г,красина,пер,д.,10,1;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,O,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,O,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,O,Street,O,O,Street,O,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street
2213;ульяновск,г,ленина,ул,д.,144,ульяновск,г,краснознаменный,пер,д.,7;Street,Street,Street,Street,Street,Number,Street,Street,O,Street,Street,Street
2214;3,4-ый,мкрн.,узтс,вырыпаевка;Street,Street,O,O,Street
2215;ульяновск,г,жуковского,ул,д.,66,62,71,67,83,89,61,68,69,79,77,81,0,ульяновск,г,40-летия,октября,ул,д.,98,100,96,106,0,108,110,94,104,92,102,ульяновск,г,9,мая,ул,д.,95,97,62,91,107,93,38,103,89,105,80,99,76,66,78,101,68,70,74,ульяновск,г,советский,1,пер,д.,64,78,82,75,106,80,114,102,69,110,71,94,67,84,57,76,104,108,118,73,92,96,65,98,116,120,100,112,ульяновск,г,огарева,пер,д.,12,3,18,6,11,15,14,19,1,23,17,21,7,13,10,8,4,2,5,16,ульяновск,г,ушакова,пер,д.,1,2,ульяновск,г,тельмана,ул,д.,23,25,21,27,ульяновск,г,огарева,2,пер,д.,5,3,7,1,ульяновск,г,огарева,1,пер,д.,2,29,9,ульяновск,г,врача,михайлова,ул,д.,110,ульяновск,г,московская,ул,д.,4,10,12,5,9,8,6,13,1,7;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Number,Street,Street,Street,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Street,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Street,Number,Number,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Number,Street,Street
2216;аверьянова,3,5,7,9,11,13,17,19,21,варейкиса,20,хрустальная,56,60,(д/сад,№,173),62,64,66,(д/сад,№151),62а,(,№2);Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Number,Street,Number,Number,O,O,Number,Number,Number,Number,O,Number,Number,Street,O
2217;водопровода,задвиж,13,квартал;O,O,Number,Street
2218;ульяновск,г,минаева,ул,д.,22;Street,Street,Street,Street,Street,Number
2219;кузоватовская,32,рябикова,54а,58;Street,Number,Street,Number,Number
2220;кузоватовская,32,кузоватовская,32,рябикова,54а,58;Street,Number,Street,Number,Street,Number,Number
2221;промышленная,81,промышленная,75-85;Street,Number,Street,Range
2222;промышленная,99,промышленная,61,63,65,69,71,73,77,79,85,87,99.;Street,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number
2223;тэц,3,белый,ключ,геологов,16,25,садовая,(60,частных,домов).;O,Street,Street,Street,Street,Number,Number,Street,Number,O,O
2224;п.,дачный,степная,1,п.,дачный.;O,Street,Street,Street,O,O
2225;радищева,8а,радищева,8а,8,10,корюкина,13,15.;Street,Street,Street,Street,Street,Number,Street,Number,Number
